,lemma,Type,id
734,நீதிமன்றம்,Conjunctions,5734
735,தீர்ப்பு,Conjunctions,5735
736,சாதகம்,Conjunctions,5736
737,பேர்,Conjunctions,5737
738,ஆஜர்,Adjectives,5738
739,எழுத்துப்பூர்வம்,Conjunctions,5739
740,ஒப்புதல்,Conjunctions,5740
741,கேரளம்,Conjunctions,5741
742,நோக்கம்,Conjunctions,5742
743,தென்,Conjunctions,5743
744,17,Conjunctions,5744
745,ஏக்கர்,Conjunctions,5745
746,பாசனம்,Conjunctions,5746
747,பாதி,Verb,5747
748,உணர்,Verb,5748
749,மோசம்,Conjunctions,5749
750,முல்லைப்பெரியாறு,Conjunctions,5750
751,பின்னடைவு,Conjunctions,5751
752,அணுகுமுறை,Conjunctions,5752
753,வாழ்வாதாரம்,Conjunctions,5753
754,சூழல்,Conjunctions,5754
755,நிலவு,Verb,5755
756,செப்.15,Conjunctions,5756
757,காஞ்சிபுரம்,Conjunctions,5757
758,திராவிடம்,Conjunctions,5758
759,இயக்கம்,Conjunctions,5759
760,வரலாறு,Conjunctions,5760
761,தாக்கம்,Conjunctions,5761
762,கட்சி,Conjunctions,5762
763,சாராத,Adjectives,5763
764,இளைஞர்,Conjunctions,5764
765,அதிகளவு,Conjunctions,5765
766,அழைப்பு,Conjunctions,5766
767,போர்,Conjunctions,5767
768,முகாம்,Conjunctions,5768
769,தமிழர்,Conjunctions,5769
770,நிருபமா,Conjunctions,5770
771,ராவ்,Conjunctions,5771
772,உறுதி,Conjunctions,5772
773,அங்கு,Conjunctions,5773
774,வவுனியா,Conjunctions,5774
775,பார்வையிடு,Verb,5775
776,அங்குள்ள,Adjectives,5776
777,நிறை,Conjunctions,5777
778,எங்கள்,Conjunctions,5778
779,முடிந்தளவு,Conjunctions,5779
780,உங்கள்,Conjunctions,5780
781,உதவு,Verb,5781
782,நாங்கள்,Conjunctions,5782
783,தயார்,Conjunctions,5783
784,இயன்றவரை,Conjunctions,5784
785,கண்டிப்பாக,Conjunctions,5785
786,உள்ளூர்,Conjunctions,5786
787,கொழும்பு,Conjunctions,5787
788,வன்னி,Conjunctions,5788
789,ராணுவம்,Conjunctions,5789
790,தலைமையகம்,Conjunctions,5790
791,அழை,Verb,5791
792,செட்டிகுளம்,Conjunctions,5792
793,வடக்கு,Conjunctions,5793
794,ஓமந்தை,Conjunctions,5794
795,புலி,Conjunctions,5795
796,3,Conjunctions,5796
797,பதுங்கு,Conjunctions,5797
798,குழி,Conjunctions,5798
799,பார்,Verb,5799
800,வெடி,Adjectives,5800
801,கண்ணி,Conjunctions,5801
802,வெடிகுண்டு,Conjunctions,5802
803,காண்பி,Verb,5803
804,மறு,Adjectives,5804
805,குடியமர்வு,Conjunctions,5805
806,விவசாயம்,Conjunctions,5806
807,உபகரணம்,Conjunctions,5807
808,உபயோகம்,Conjunctions,5808
809,பொருள்,Conjunctions,5809
810,பிரதிநிதி,Conjunctions,5810
811,ஆலோசனை,Conjunctions,5811
812,மறுபடியும்,Conjunctions,5812
813,குடியமர்த்து,Verb,5813
814,வசதி,Conjunctions,5814
815,கொடு,Verb,5815
816,ஆலோசி,Verb,5816
817,சிரமப்படு,Adjectives,5817
818,தேவையானவற்றை,Conjunctions,5818
819,தரு,Adjectives,5819
820,நம்பிக்கை,Conjunctions,5820
821,தூதர்,Conjunctions,5821
822,அசோக்,Conjunctions,5822
823,காந்தா,Conjunctions,5823
824,விக்ரம்,Conjunctions,5824
825,மிஸ்ரி,Conjunctions,5825
826,விடுதலைப்புலி,Conjunctions,5826
827,புதை,Verb,5827
828,அப்புறப்படுத்து,Adjectives,5828
829,7,Conjunctions,5829
830,முன்,Conjunctions,5830
831,தீவு,Conjunctions,5831
832,கிழக்கு,Conjunctions,5832
833,திரிகோணமலை,Conjunctions,5833
834,எம்.பி.,Conjunctions,5834
835,ராஜபட்ச,Conjunctions,5835
836,வியாழக்கிழமை,Conjunctions,5836
837,ஜி.எல்.,Conjunctions,5837
838,பெரிஸ்ûஸ,Conjunctions,5838
839,|,Conjunctions,5839
840,500,Conjunctions,5840
841,நிதியுதவி,Conjunctions,5841
842,அறிவு,Verb,5842
843,இதுதவிர,Conjunctions,5843
844,சேகரி,Adjectives,5844
845,2.5,Conjunctions,5845
846,குடும்பம்,Conjunctions,5846
847,பாக்கெட்,Conjunctions,5847
848,கூடாரம்,Conjunctions,5848
849,2500,Conjunctions,5849
850,மெட்ரிக்,Conjunctions,5850
851,டன்,Conjunctions,5851
852,55,Conjunctions,5852
853,பேருந்து,Conjunctions,5853
854,சிமென்ட்,Conjunctions,5854
855,மூட்டை,Conjunctions,5855
856,சேதமடை,Adjectives,5856
857,பழுதுபார்,Verb,5857
858,வட,Conjunctions,5858
859,ரயில்,Conjunctions,5859
860,பாதை,Conjunctions,5860
861,துறைமுகம்,Conjunctions,5861
862,கலாசாரம்,Conjunctions,5862
863,விளையாட்டு,Conjunctions,5863
864,அரங்கு,Conjunctions,5864
865,ஆகியவற்றைக்,Conjunctions,5865
866,இறக்கு,Verb,5866
867,கடுமை,Adjectives,5867
868,செய்தி,Conjunctions,5868
869,அந்நாடு,Conjunctions,5869
870,வாஷிங்டன்,Conjunctions,5870
871,தம்பா,Conjunctions,5871
872,நகர்,Conjunctions,5872
873,ஏர்வேஸ்,Conjunctions,5873
874,தயாராகு,Verb,5874
875,புறப்படு,Verb,5875
876,கீழ்,Conjunctions,5876
877,வாஷிடங்டன்,Conjunctions,5877
878,போஸ்ட்,Conjunctions,5878
879,ஊழியர்,Conjunctions,5879
880,சர்ச்சைக்குரிய,Adjectives,5880
881,முழு,Adjectives,5881
882,விவரம்,Conjunctions,5882
883,கிட்டத்தட்ட,Conjunctions,5883
884,இரண்டரை,Conjunctions,5884
885,நேரம்,Conjunctions,5885
886,தூதரகம்,Conjunctions,5886
887,அவர்களால்,Conjunctions,5887
888,அச்சுறுத்தல்,Conjunctions,5888
889,இந்த,Conjunctions,5889
890,சம்பவம்,Conjunctions,5890
891,அடுத்து,Verb,5891
892,பயணம்,Conjunctions,5892
893,ரத்து,Conjunctions,5893
894,உத்தரவிடு,Verb,5894
895,ஜார்க்கண்ட்,Conjunctions,5895
896,தும்கா,Conjunctions,5896
897,மாவோயிஸ்ட்,Conjunctions,5897
898,நிகழ்,Adjectives,5898
899,கடும்,Adjectives,5899
900,துப்பாக்கிச்சண்டை,Conjunctions,5900
901,போலீசார்,Conjunctions,5901
902,காயமடை,Verb,5902
903,ஜாமா,Conjunctions,5903
904,வனப்பகுதி,Conjunctions,5904
905,தலை,Conjunctions,5905
906,குண்டு,Conjunctions,5906
907,பாய்,Adjectives,5907
908,சதானந்த்,Conjunctions,5908
909,ஐஜி,Conjunctions,5909
910,பி.கே.பாண்டே,Conjunctions,5910
911,அதிரடிப்படை,Conjunctions,5911
912,கான்ஸ்டபிள்,Conjunctions,5912
913,ரவிசங்கர்,Conjunctions,5913
914,இருவர்,Conjunctions,5914
915,இதையடுத்து,Conjunctions,5915
916,ராஞ்சி,Conjunctions,5916
917,விரை,Conjunctions,5917
918,விநாயகர்,Conjunctions,5918
919,சதுர்த்தி,Conjunctions,5919
920,பண்டிகை,Conjunctions,5920
921,கொண்டாடு,Adjectives,5921
922,ரம்ஜான்,Conjunctions,5922
923,முன்னிட்டு,Verb,5923
924,நல்லெண்ணம்,Adjectives,5924
925,85,Conjunctions,5925
926,கைதி,Conjunctions,5926
927,பெரும்பாலானவர்,Conjunctions,5927
928,ஆவர்,Verb,5928
929,குஜராத்,Conjunctions,5929
930,58,Conjunctions,5930
931,பிறப்பி,Verb,5931
932,அமைச்சகம்,Conjunctions,5932
933,பஞ்சாப்,Conjunctions,5933
934,ஜம்மு-காஷ்மீர்,Conjunctions,5934
935,ராஜஸ்தான்,Conjunctions,5935
936,தில்லி,Conjunctions,5936
937,மொத்தம்,Adjectives,5937
938,விடுதலைசெய்,Verb,5938
939,128,Conjunctions,5939
940,அட்டாரி,Conjunctions,5940
941,213,Conjunctions,5941
942,அல்கொய்தா,Conjunctions,5942
943,தீவிரவாதம்,Conjunctions,5943
944,ஒசாமா,Conjunctions,5944
945,பின்,Conjunctions,5945
946,லேடன்,Conjunctions,5946
947,வெள்ளை,Conjunctions,5947
948,மாளிகை,Conjunctions,5948
949,இவ்வாறு,Conjunctions,5949
950,உயிர்,Conjunctions,5950
951,பிடிபடு,Verb,5951
952,கொல்,Verb,5952
953,அதற்கான,Adjectives,5953
954,இரவு,Conjunctions,5954
955,பகல்,Conjunctions,5955
956,பாடுபடு,Verb,5956
957,இன்னும்,Conjunctions,5957
958,மனிதவளம்,Conjunctions,5958
959,மேம்பாட்டுத்துறை,Conjunctions,5959
960,கபில்,Conjunctions,5960
961,சிபல்,Conjunctions,5961
962,உயர்கல்வி,Conjunctions,5962
963,கவனம்,Conjunctions,5963
964,செலுத்து,Verb,5964
965,பள்ளி,Conjunctions,5965
966,மூத்த,Adjectives,5966
967,திக்விஜய்,Conjunctions,5967
968,மருத்துவம்,Conjunctions,5968
969,வெளிநாடு,Conjunctions,5969
970,பேராசிரியர்,Conjunctions,5970
971,மாணவர்,Conjunctions,5971
972,நுழைவு,Conjunctions,5972
973,தேர்வு,Conjunctions,5973
974,ஆளுங்கட்சி,Conjunctions,5974
975,பிரதேசம்,Conjunctions,5975
976,அறிவுறுத்து,Verb,5976
977,பரபரப்பு,Conjunctions,5977
978,இவர்,Conjunctions,5978
979,சிதம்பரம்,Conjunctions,5979
980,எதிர்ப்பு,Conjunctions,5980
981,உள்ளாட்சி,Conjunctions,5981
982,தேர்தல்,Conjunctions,5982
983,பெரும்பான்மை,Adjectives,5983
984,வெற்றி,Conjunctions,5984
985,ஆமதாபாத்,Conjunctions,5985
986,ராஜ்கோட்,Conjunctions,5986
987,சூரத்,Conjunctions,5987
988,வதேதரா,Conjunctions,5988
989,ஜாம்நகர்,Conjunctions,5989
990,பாவ்நகர்,Conjunctions,5990
991,6,Conjunctions,5991
992,555,Conjunctions,5992
993,444-ல்,Conjunctions,5993
994,சோராபுதீன்,Conjunctions,5994
995,போலி,Conjunctions,5995
996,என்கவுன்ட்டர்,Conjunctions,5996
997,அமித்,Conjunctions,5997
998,சிபிஐ,Conjunctions,5998
999,பிரசாரம்,Conjunctions,5999
1000,பொதுக்கூட்டம்,Conjunctions,6000
1001,நரேந்திர,Conjunctions,6001
1002,மோடி,Conjunctions,6002
1003,புலனாய்வு,Conjunctions,6003
1004,நிராகரி,Verb,6004
1005,மேற்பட்ட,Adjectives,6005
1006,வாக்காளர்,Conjunctions,6006
1007,45,Conjunctions,6007
1008,வாக்கு,Conjunctions,6008
1009,பதிவு,Conjunctions,6009
1010,செய்திரு,Verb,6010
1011,காமன்வெல்த்,Conjunctions,6011
1012,மீட்டர்,Conjunctions,6012
1013,கைத்துப்பாக்கி,Conjunctions,6013
1014,சுடு,Conjunctions,6014
1015,இரட்டையர்,Conjunctions,6015
1016,பிரிவு,Conjunctions,6016
1017,ஹீனா,Conjunctions,6017
1018,சித்து,Conjunctions,6018
1019,அன்னு,Conjunctions,6019
1020,ராஜ்,Conjunctions,6020
1021,ஜேடி,Conjunctions,6021
1022,தங்கம்,Conjunctions,6022
1023,பதக்கம்,Conjunctions,6023
1024,வெல்,Verb,6024
1025,இந்நிலை,Conjunctions,6025
1026,சம்ரேஷ்,Conjunctions,6026
1027,ஜங்,Conjunctions,6027
1028,சந்திரசேகர்,Conjunctions,6028
1029,குமார்,Conjunctions,6029
1030,செளத்ரி,Conjunctions,6030
1031,ஜோடி,Conjunctions,6031
1032,25,Conjunctions,6032
1033,இதுபோல்,Conjunctions,6033
1034,துப்பாக்கிச்சுடுதல்,Conjunctions,6034
1035,தேஜஸ்வினி,Conjunctions,6035
1036,சாவந்த்,Conjunctions,6036
1037,சாகு,Adjectives,6037
1038,வரை,Conjunctions,6038
1039,அதை,Verb,6039
1040,ஆக,Conjunctions,6040
1041,மன்னிப்பு,Conjunctions,6041
1042,தளபதி,Conjunctions,6042
1043,சரத்,Conjunctions,6043
1044,பொன்சேகா,Conjunctions,6044
1045,சரணடை,Verb,6045
1046,மேற்கண்ட,Adjectives,6046
1047,இணையதளம்,Conjunctions,6047
1048,அச்சப்படு,Verb,6048
1049,அற்றவன்,Conjunctions,6049
1050,தைரியம்,Conjunctions,6050
1051,ஆயுள்,Conjunctions,6051
1052,ஆதரவாளர்,Conjunctions,6052
1053,புறக்கணி,Verb,6053
1054,சிறுத்தை,Conjunctions,6054
1055,திருமாவளவன்,Conjunctions,6055
1056,காமென்வெல்த்,Conjunctions,6056
1057,விருந்தினர்,Conjunctions,6057
1058,அதிர்ச்சி,Conjunctions,6058
1059,வேதனை,Conjunctions,6059
1060,ஈழம்,Conjunctions,6060
1061,ஈவிரக்கம்,Conjunctions,6061
1062,கணக்கு,Conjunctions,6062
1063,வித்த,Adjectives,6063
1064,சிறப்பி,Verb,6064
1065,ஆனது,Verb,6065
1066,சுமார்,Conjunctions,6066
1067,மேலான,Adjectives,6067
1068,ஒட்டுமொத்தம்,Adjectives,6068
1069,தமிழினம்,Conjunctions,6069
1070,கேவலப்படுத்து,Verb,6070
1071,அத்துடன்,Conjunctions,6071
1072,பிறர்,Conjunctions,6072
1073,துன்பம்,Conjunctions,6073
1074,இன்பம்,Conjunctions,6074
1075,காணு,Adjectives,6075
1076,கொடூரம்,Adjectives,6076
1077,வன்மம்,Conjunctions,6077
1078,வக்கிரபுத்தி,Conjunctions,6078
1079,இதன்மூலம்,Conjunctions,6079
1080,வெளிப்படுத்து,Verb,6080
1081,சிங்கள,Conjunctions,6081
1082,மரபு,Conjunctions,6082
1083,மீறு,Verb,6083
1084,மனிதநேயம்,Conjunctions,6084
1085,இழை,Verb,6085
1086,ஜனநாயகம்,Conjunctions,6086
1087,கண்டி,Verb,6087
1088,நேர்மாறு,Conjunctions,6088
1089,குற்றவாளி,Conjunctions,6089
1090,சிவப்பு,Conjunctions,6090
1091,கம்பளம்,Conjunctions,6091
1092,விரி,Verb,6092
1093,அத்தகைய,Adjectives,6093
1094,பங்களிப்பு,Conjunctions,6094
1095,எத்தகையது,Conjunctions,6095
1096,உறுதிப்படுத்து,Verb,6096
1097,போக்கு,Conjunctions,6097
1098,வன்மை,Conjunctions,6098
1099,உடனடியாக,Conjunctions,6099
1100,கைவிடு,Verb,6100
1101,வற்புறுத்து,Verb,6101
1102,உறுப்பினர்,Conjunctions,6102
1103,விரோதம்,Conjunctions,6103
1104,அவ்விழா,Conjunctions,6104
1105,ஒற்றுமை,Conjunctions,6105
1106,குடியரசு,Conjunctions,6106
1107,அமல்படுத்து,Verb,6107
1108,திராவிடர்,Conjunctions,6108
1109,கழகம்,Conjunctions,6109
1110,கி.,Conjunctions,6110
1111,வீரமணி,Conjunctions,6111
1112,எடியூரப்பா,Conjunctions,6112
1113,நிரூபி,Verb,6113
1114,சுயேட்சை,Conjunctions,6114
1115,எமெலே,Conjunctions,6115
1116,தகுதி,Conjunctions,6116
1117,நீக்கம்,Conjunctions,6117
1118,தாவல்,Conjunctions,6118
1119,கொறடா,Conjunctions,6119
1120,வாக்களி,Adjectives,6120
1121,குரல்,Conjunctions,6121
1122,வாக்கெடுப்பு,Conjunctions,6122
1123,செயல்,Conjunctions,6123
1124,சட்டப்பேரவை,Conjunctions,6124
1125,அமளி,Conjunctions,6125
1126,அடிதடி,Conjunctions,6126
1127,கூச்சல்,Conjunctions,6127
1128,மிகப்பெரிய,Adjectives,6128
1129,களங்கம்,Conjunctions,6129
1130,உண்டாகு,Adjectives,6130
1131,அவமானம்,Conjunctions,6131
1132,நீக்கு,Verb,6132
1133,மணலி,Conjunctions,6133
1134,பெட்ரோ,Conjunctions,6134
1135,கெமிக்கல்ஸ்,Conjunctions,6135
1136,நிறுவனம்,Conjunctions,6136
1137,நச்சுத்தன்மை,Conjunctions,6137
1138,கழிவு,Conjunctions,6138
1139,நீர்,Conjunctions,6139
1140,கல்,Verb,6140
1141,மறுநாள்,Conjunctions,6141
1142,திருவொற்றியூர்,Conjunctions,6142
1143,ஆர்ப்பாட்டம்,Conjunctions,6143
1144,அக்கட்சி,Conjunctions,6144
1145,வாழு,Adjectives,6145
1146,ஆபத்து,Conjunctions,6146
1147,ஒட்டு,Verb,6147
1148,எண்ணூர்,Conjunctions,6148
1149,60,Conjunctions,6149
1150,தொழில்,Conjunctions,6150
1151,லிமிடெட்,Conjunctions,6151
1152,ஆலை,Conjunctions,6152
1153,வெளியேற்று,Adjectives,6153
1154,நச்சு,Conjunctions,6154
1155,தன்மை,Conjunctions,6155
1156,ரசாயனம்,Conjunctions,6156
1157,குழாய்,Conjunctions,6157
1158,வேலை,Conjunctions,6158
1159,மும்முரம்,Conjunctions,6159
1160,நட,Verb,6160
1161,பெரிய,Adjectives,6161
1162,கே.பி.பி.,Conjunctions,6162
1163,சாமியிடம்,Conjunctions,6163
1164,அப்பகுதி,Conjunctions,6164
1165,மேற்படி,Conjunctions,6165
1166,உற்பத்தி,Conjunctions,6166
1167,மடி,Adjectives,6167
1168,சூழ்நிலை,Conjunctions,6168
1169,முற்றிலும்,Conjunctions,6169
1170,தடைபடு,Verb,6170
1171,சாமி,Conjunctions,6171
1172,தடு,Verb,6172
1173,நிறுத்து,Verb,6173
1174,கழிவுநீரை,Conjunctions,6174
1175,வலியுறுத்து,Verb,6175
1176,திருவள்ளூர்,Conjunctions,6176
1177,14.10.2010,Conjunctions,6177
1178,வியாழன்,Conjunctions,6178
1179,கிழமை,Conjunctions,6179
1180,இலக்கியம்,Conjunctions,6180
1181,பழ.,Conjunctions,6181
1182,கருப்பையா,Conjunctions,6182
1183,கண்டன,Conjunctions,6183
1184,ஆப்கானிஸ்தான்,Conjunctions,6184
1185,தீவிரவாதி,Conjunctions,6185
1186,பக்டிகா,Conjunctions,6186
1187,மாகாணம்,Conjunctions,6187
1188,ஜானி,Conjunctions,6188
1189,கேல்,Conjunctions,6189
1190,வாகனம்,Conjunctions,6190
1191,வீசு,Adjectives,6191
1192,ராக்கெட்,Conjunctions,6192
1193,தாக்கு,Verb,6193
1194,ஜபூல்,Conjunctions,6194
1195,ஷாஜோய்,Conjunctions,6195
1196,ஜீப்,Conjunctions,6196
1197,சாலையோரம்,Conjunctions,6197
1198,கிட,Adjectives,6198
1199,ஏறு,Verb,6199
1200,சாலை,Conjunctions,6200
1201,வன்முறை,Conjunctions,6201
1202,பலியாகு,Adjectives,6202
1203,ஆப்கன்,Conjunctions,6203
1204,நாள்தோறும்,Conjunctions,6204
1205,2010,Conjunctions,6205
1206,ஜனவரி,Conjunctions,6206
1207,ஜூன்,Conjunctions,6207
1208,மட்டும்,Conjunctions,6208
1209,1200க்க்,Conjunctions,6209
1210,2000,Conjunctions,6210
1211,உக்ரைன்,Conjunctions,6211
1212,பஸ்,Conjunctions,6212
1213,மோது,Verb,6213
1214,37,Conjunctions,6214
1215,டிநிபெட்ரோவிஸ்க்,Conjunctions,6215
1216,மார்ஹனெட்ஸ்,Conjunctions,6216
1217,ரயில்வே,Conjunctions,6217
1218,கேட்,Conjunctions,6218
1219,தானியங்கி,Conjunctions,6219
1220,இறஙு,Verb,6220
1221,எச்சரிக்கை,Conjunctions,6221
1222,ஒலி,Conjunctions,6222
1223,இவை,Conjunctions,6223
1224,கண்டுகொள்,Verb,6224
1225,ஓட்டுநர்,Conjunctions,6225
1226,கட,Verb,6226
1227,ஓட்டு,Verb,6227
1228,முயல்,Verb,6228
1229,பயங்கரம்,Adjectives,6229
1230,வேகம்,Conjunctions,6230
1231,பலம்,Conjunctions,6231
1232,விபத்து,Conjunctions,6232
1233,அருகு,Conjunctions,6233
1234,மருத்துவமனை,Conjunctions,6234
1235,சிலர்,Conjunctions,6235
1236,கவலைக்கிடம்,Conjunctions,6236
1237,யெவ்ஹெனி,Conjunctions,6237
1238,கிரேவட்ஸ்,Conjunctions,6238
1239,பணியாளர்,Conjunctions,6239
1240,கொலை,Conjunctions,6240
1241,மிரட்டல்,Conjunctions,6241
1242,இ-மெ,Conjunctions,6242
1243,மாநகரம்,Conjunctions,6243
1244,மதுரை,Conjunctions,6244
1245,அக்டோபர்,Conjunctions,6245
1246,18-ல்,Conjunctions,6246
1247,10-க்க்,Conjunctions,6247
1248,கடிதம்,Conjunctions,6248
1249,இ-மெயில்,Conjunctions,6249
1250,தனிப்பிரிவு,Conjunctions,6250
1251,திங்கள்கிழமை,Conjunctions,6251
1252,அடிக்கடி,Conjunctions,6252
1253,தொந்தரவு,Conjunctions,6253
1254,சுற்று,Verb,6254
1255,நபர்,Conjunctions,6255
1256,ஊடுருவு,Verb,6256
1257,வெளியே,Conjunctions,6257
1258,காவல்துறை,Conjunctions,6258
1259,டி.ராஜேந்திரன்,Conjunctions,6259
1260,இந்தியர்,Conjunctions,6260
1261,உள்பட,Adjectives,6261
1262,தலிபான்,Conjunctions,6262
1263,சீரமைப்பு,Conjunctions,6263
1264,குனார்,Conjunctions,6264
1265,தளம்,Conjunctions,6265
1266,தன்னார்வம்,Conjunctions,6266
1267,தொண்டு,Conjunctions,6267
1268,ஞாயிற்றுக்கிழமை,Conjunctions,6268
1269,தாக்குதல்,Conjunctions,6269
1270,தொடர்பாளர்,Conjunctions,6270
1271,வெளிவரு,Adjectives,6271
1272,பேட்டி,Conjunctions,6272
1273,கவுன்சில்,Conjunctions,6273
1274,அந்தஸ்து,Conjunctions,6274
1275,உறுதியாகு,Verb,6275
1276,ஏறக்குறைய,Conjunctions,6276
1277,19,Conjunctions,6277
1278,இடைவெளி,Conjunctions,6278
1279,நிரந்தரம்,Conjunctions,6279
1280,அல்,Adjectives,6280
1281,உறுப்பு,Conjunctions,6281
1282,இடம்பெறு,Verb,6282
1283,போட்டியிடு,Adjectives,6283
1284,கஜகஸ்தான்,Conjunctions,6284
1285,விலகு,Verb,6285
1286,பிரகாசமடை,Verb,6286
1287,ஆப்பிரிக்கா,Conjunctions,6287
1288,லத்தீன்,Conjunctions,6288
1289,பிராந்தியம்,Conjunctions,6289
1290,மேற்கு,Conjunctions,6290
1291,ஐரோப்பா,Conjunctions,6291
1292,கனடா,Conjunctions,6292
1293,போர்ச்சுக்கல்,Conjunctions,6293
1294,தென்னாப்பிரிக்கா,Conjunctions,6294
1295,வளர்,Adjectives,6295
1296,பிரேஸில்,Conjunctions,6296
1297,பிரேசில்,Conjunctions,6297
1298,ரஷியா,Conjunctions,6298
1299,பங்காற்றும்,Verb,6299
1300,ஹர்தீப்,Conjunctions,6300
1301,பூரி,Conjunctions,6301
1302,மூன்றில்,Conjunctions,6302
1303,பங்கு,Conjunctions,6303
1304,இதன்படி,Conjunctions,6304
1305,ஆதரவு,Conjunctions,6305
1306,தேவை,Conjunctions,6306
1307,கடைசி,Conjunctions,6307
1308,ஆஸ்திரியா,Conjunctions,6308
1309,மெக்ஸிகோ,Conjunctions,6309
1310,துருக்கி,Conjunctions,6310
1311,உகாண்டா,Conjunctions,6311
1312,ஆகியவற்றின்,Conjunctions,6312
1313,நிறைவடை,Verb,6313
1314,இதையொட்டி,Conjunctions,6314
1315,சீர்திருத்தம்,Conjunctions,6315
1316,ஜி-4,Conjunctions,6316
1317,தேர்ந்தெடு,Adjectives,6317
1318,பதவிக்காலம்,Conjunctions,6318
1319,நியூயார்க்,Conjunctions,6319
1320,விவாதி,Verb,6320
1321,உரையாற்று,Adjectives,6321
1322,எஸ்.எம்.,Conjunctions,6322
1323,கிருஷ்ணா,Conjunctions,6323
1324,அவசியம்,Verb,6324
1325,அப்போதுதான்,Conjunctions,6325
1326,ஒருமி,Adjectives,6326
1327,எட்டு,Verb,6327
1328,உருக்கு,Conjunctions,6328
1329,சங்கம்,Conjunctions,6329
1330,விருது,Conjunctions,6330
1331,ஆர்சிலார்,Conjunctions,6331
1332,மிட்டல்,Conjunctions,6332
1333,எல்.என்.,Conjunctions,6333
1334,டோக்கியோ,Conjunctions,6334
1335,டெக்ஹின்ட்,Conjunctions,6335
1336,பாலோ,Conjunctions,6336
1337,ரோகா,Conjunctions,6337
1338,ஓராண்டு,Conjunctions,6338
1339,பிரிட்டிஷ்,Conjunctions,6339
1340,ஸ்டீல்,Conjunctions,6340
1341,சர்,Conjunctions,6341
1342,ராபர்ட்,Conjunctions,6342
1343,ஸ்கோலே,Conjunctions,6343
1344,முதன்,Conjunctions,6344
1345,ஷீலா,Conjunctions,6345
1346,தீட்சித்,Conjunctions,6346
1347,இனம்,Adjectives,6347
1348,ரீதி,Conjunctions,6348
1349,நியூஸிலாந்து,Conjunctions,6349
1350,டி.வி.,Conjunctions,6350
1351,வர்ணனையாளர்,Conjunctions,6351
1352,பால்,Conjunctions,6352
1353,ஹென்றி,Conjunctions,6353
1354,ராஜிநாமா,Conjunctions,6354
1355,நிகழ்ச்சி,Conjunctions,6355
1356,பெயர்,Conjunctions,6356
1357,கேலி,Conjunctions,6357
1358,உச்சரி,Verb,6358
1359,அவமானப்படுத்து,Adjectives,6359
1360,விதம்,Conjunctions,6360
1361,வருத்தம்,Conjunctions,6361
1362,பேச்சு,Conjunctions,6362
1363,இந்தளவு,Conjunctions,6363
1364,சர்ச்சை,Conjunctions,6364
1365,பெரிது,Adjectives,6365
1366,பய,Verb,6366
1367,வார்த்தை,Conjunctions,6367
1368,மன்து,Conjunctions,6368
1369,புண்படுத்து,Verb,6369
1370,மன்னி,Verb,6370
1371,தடவை,Conjunctions,6371
1372,ஹூஸ்டன்,Conjunctions,6372
1373,பழமைவாய்,Adjectives,6373
1374,கிருஷ்ணர்,Conjunctions,6374
1375,ஆலயம்,Conjunctions,6375
1376,சிலை,Conjunctions,6376
1377,திருடு,Conjunctions,6377
1378,வசி,Adjectives,6378
1379,ஆயிரக்கணக்கு,Conjunctions,6379
1380,திருப்பு,Verb,6380
1381,கொடுத்திடு,Adjectives,6381
1382,கோயில்,Conjunctions,6382
1383,சிராக்,Conjunctions,6383
1384,வேண்டுகோள்,Conjunctions,6384
1385,எவ்விதம்,Adjectives,6385
1386,சன்மானம்,Conjunctions,6386
1387,பித்தளை,Conjunctions,6387
1388,திருடர்,Conjunctions,6388
1389,பழமை,Conjunctions,6389
1390,வாய்,Verb,6390
1391,மட்டுமல்லாது,Conjunctions,6391
1392,முழுவதும்,Adjectives,6392
1393,வழிபாடு,Conjunctions,6393
1394,பேரவை,Conjunctions,6394
1395,வெற்றிபெறு,Verb,6395
1396,206,Conjunctions,6396
1397,106,Conjunctions,6397
1398,எதிராக,Conjunctions,6398
1399,பதிவாகு,Verb,6399
1400,திங்கட்கிழமையன்று,Conjunctions,6400
1401,எதிர்க்கட்சி,Conjunctions,6401
1402,சுயேச்சை,Conjunctions,6402
1403,ஒத்திவை,Verb,6403
1404,மகளிர்,Conjunctions,6404
1405,பேட்மின்டன்,Conjunctions,6405
1406,ஒற்றையர்,Conjunctions,6406
1407,சாய்னா,Conjunctions,6407
1408,நேவல்,Conjunctions,6408
1409,இறுதி,Conjunctions,6409
1410,மலேசியா,Conjunctions,6410
1411,வாங்,Conjunctions,6411
1412,தோல்வியடை,Verb,6412
1413,செட்,Conjunctions,6413
1414,19-21,Conjunctions,6414
1415,புள்ளிக்கணக்கு,Conjunctions,6415
1416,இழ,Adjectives,6416
1417,22-20,Conjunctions,6417
1418,21-13,Conjunctions,6418
1419,புள்ளி,Conjunctions,6419
1420,கைப்பற்று,Verb,6420
1421,2-1,Conjunctions,6421
1422,தா,Adjectives,6422
1423,தங்கப்பதக்கம்,Conjunctions,6423
1424,38-,Conjunctions,6424
1425,பதக்கப்பட்டியல்,Conjunctions,6425
1426,முன்னேறு,Verb,6426
1427,நூறு,Conjunctions,6427
1428,மேற்பட்டோர்,Conjunctions,6428
1429,இறுதிநாள்,Conjunctions,6429
1430,வருகை,Conjunctions,6430
1431,இந்து,Conjunctions,6431
